sequence_length	density	radius_of_gyration	sphericity	surface_area_to_volume_ratio	euler_characteristic	inradius	circumradius	hydrodynamic_radius	Predicted_Disorder_Content_DT	Predicted_Disorder_Content_RF	Predicted_Disorder_Content_GB
6720	0.1481131634115427	62.46501034742784	0.9647674817247353	0.0367155055612316	-397	78.90309	102.38172	84.69330587793274	0.136484333510356	0.3568602053297614	0.18177392907470036
2943	0.2721996625828606	40.09034914573721	0.8787191966705058	0.0639013791682288	-232	39.71377	90.41045	53.42701480769605	0.08531383203750503	0.07173272707719235	0.04045195941036411
5916	0.1355359504357078	62.736731475785504	0.965446747742694	0.0372235263127761	-514	76.36329	105.81528	83.47865014271325	0.766227180527383	0.7152379937614339	0.7024234248620914
3636	0.2449953044057852	45.66871936221579	0.904406003278696	0.0569599179836404	-277	51.83328	94.54373	58.235587747235634	0.24867047901419645	0.23407282225027037	0.2502380009065037
888	0.3038107831515202	30.744519178554977	0.7468371918597662	0.1171427763126835	-151	24.735722	81.79907	34.29097271505977	0.0854700854700855	0.1585946772665459	0.2258876929136378
1926	0.504805303768956	27.788588177345467	0.9168207411385488	0.0872284624925217	-235	31.214159	63.866547	37.5127244892821	0.026131135920706604	0.09191352300476995	0.0785602211047442
1254	0.3405888092986295	38.16414307007946	0.8098859729124567	0.0997784852791375	-214	27.756987	78.87359	37.124487835315286	0.12339450707732728	0.11289213528680563	0.08509751293650311
279	0.900505587897615	12.6700227809959	0.9085989672126024	0.2035035514694405	-97	13.120789	24.166279	16.224712994114352	0.0423728813559322	0.13248470462192644	0.1624985585631983
672	0.3574637559902833	31.62830196410485	0.7571350049808979	0.1343746419959474	-145	13.522429	62.758312	29.487001299386872	0.0187265917602996	0.1288481140440673	0.09533459546276177
1470	0.1225054533872952	41.78436068226358	0.8568218839352922	0.0638732620411031	-169	38.44791	94.68097	54.81653855915815	0.43801652892562	0.2558284656322703	0.20865777890226603
1233	0.0981304849172368	52.17600145407111	0.8350480887767264	0.0641584097115251	-259	41.154694	108.88712	55.99589335675604	0.528813559322034	0.29068476600122434	0.40921903187297154
2739	0.2019672071482914	48.76754549582731	0.8988941171883186	0.0578212687418222	-286	46.27135	95.51823	57.71983747916082	0.3651094759290725	0.21316281544185317	0.1978141452383963
3024	0.4343953640364294	33.64831351170424	0.8885451654314259	0.0734058016697562	-214	33.64342	75.377754	45.99507808722484	0.030378723912986495	0.06106217304997076	0.06089686050912245
315	1.136797952080443	12.516607902119516	0.9435976458799	0.2036264213443022	-139	13.228419	21.378809	15.61350034639744	0.0869565217391304	0.18533989652845656	0.10662809033167618
1545	0.694413286751779	24.49903503552346	0.9291380804852656	0.1022838638733754	-229	21.970379	51.543106	31.56704063161254	0.0824053452115813	0.08540659095701221	0.10048868244531686
1287	0.7726363929239255	24.258370152784348	0.8997530320279195	0.1185591261044176	-229	23.356514	47.23695	28.12308415346541	0.05419652906538829	0.10316020826335784	0.036295212610092796
2916	0.4105014552079131	34.984620633038226	0.88174548799059	0.0737428675392975	-208	34.164783	81.92818	46.13791741103528	0.030378723912986495	0.06719633065364852	0.057830441214915526
2028	0.464521556149188	30.20160209147468	0.9245441410801556	0.0822019569813196	-226	32.51535	51.14814	39.47402819946468	0.0824053452115813	0.08806845807508291	0.07843001008358641
2541	0.6227907589256554	28.484672201263617	0.9072256445935104	0.085705382163204	-232	29.193762	67.557434	38.583164180795805	0.13214773913137526	0.08213015636854253	0.09444684503901132
891	0.8555211449097456	18.950060030869537	0.924576715084643	0.133328250056959	-202	20.852228	40.618282	24.33638817470421	0.0824053452115813	0.09316777107237545	0.0549625767587797
3624	0.2863510853480391	42.46754492042369	0.9053429675769736	0.0588634739477824	-241	42.908405	88.751724	56.29401609509656	0.046357515518489906	0.05575513223875294	0.04191935554465403
4752	0.1204169890862403	62.29948786044836	0.9560074770736854	0.0386089744810135	-451	70.62774	99.478905	81.27775504647843	0.0145317545748116	0.42975079266961314	0.3813870128487318
582	0.9377256816938108	16.16129793036612	0.935523059713436	0.1572399194849456	-169	16.5284	28.041075	20.394071851552617	0.0869565217391304	0.19498134628227545	0.15526552601384458
1773	0.1565585445559696	37.350790890573805	0.8905608492348112	0.0633010440261953	-241	50.708664	87.62524	53.2165582052124	0.101522842639594	0.1273091685981568	0.13112699293218216
2973	0.1723330096229811	42.350568053074745	0.9295480849245328	0.0524558330225744	-244	53.13688	82.054245	61.525564354981725	0.01868706568756265	0.17681739978302852	0.05467432674122794
189	0.6758583498697213	14.152326596379469	0.8267386146260475	0.233166233338578	-97	9.920805	32.85077	15.562787051311323	1.0	0.6916556701763594	0.9430928639236784
429	0.2979891354416615	30.676761151871403	0.7491158383171405	0.1519300521365419	-169	20.878315	62.637608	26.35897926889885	0.617283950617284	0.239479751437601	0.26432921612569343
897	0.1626579053343114	77.46364350552328	0.6468477089126804	0.1084517725130328	-199	35.13651	142.49644	42.764417029765454	0.9592326139088728	0.38406681138925053	0.593078032360632
1425	0.185211518606137	40.72697035089899	0.8944704967047689	0.0701565302176349	-241	37.984604	77.580605	47.80652018157852	0.3651094759290725	0.2758308688527473	0.2501120371148672
2463	0.2589496980140384	40.125682735937055	0.8833663720860483	0.0668668927035645	-214	43.444992	83.787605	50.78895183618864	0.0616279069767442	0.1027860572296871	0.055367361755135944
6855	0.1364368700926733	62.275319763186566	0.9488759935453476	0.0363921329085577	-418	72.4307	109.416504	86.87689397697491	0.8319914117015569	0.29515504810928883	0.530280736270806
4200	0.0974544258159123	66.41668132385321	0.9555212201460984	0.0375302596053781	-427	73.125114	111.67108	83.65643434996267	0.9905523255813949	0.8591841495426746	0.9210212724838189
1701	0.2099428576649583	40.29164832279648	0.9055390148321452	0.0687740444510803	-235	36.142746	71.56057	48.171428272024606	0.3651094759290725	0.17736883801435227	0.1260654148905008
1032	0.8540025221858197	21.38010982650164	0.9047601810500095	0.131233380478856	-238	18.178411	37.398922	25.26640538170245	0.05419652906538829	0.13621141514604895	0.11277007062245466
2874	0.5723333082101806	32.25166183465683	0.9103237934641012	0.0799147086204249	-250	31.15906	74.48604	41.23809931578146	0.026131135920706604	0.039349440840821065	0.03659064856939827
5133	0.1627528460277676	58.38827928558478	0.8560177075134945	0.0460850324805036	-244	55.394215	150.12329	76.04639101202808	0.367073170731707	0.10111167231776448	0.05092070603102377
4824	0.2240385642975105	47.335989026979234	0.9248297974495064	0.0485171381197382	-313	49.866276	95.40218	66.85967566272443	0.45960187353629994	0.15635737901136518	0.11015845471354474
1311	0.4571047704730177	28.106930063150084	0.8970666649371598	0.0982903186973568	-196	25.029509	52.84694	34.02403315661769	0.193548387096774	0.10348525049582395	0.04654151981904607
2889	0.2005570314044506	56.46546589907023	0.778140055642791	0.0657738968468586	-211	34.598816	135.11227	58.61515397344012	0.0140324963072378	0.14191978915774386	0.10272563683207427
1863	0.5526861943714824	33.6121584270157	0.8637633888819047	0.0956493493253707	-187	28.669786	64.238464	36.31152113644777	0.05853394202117899	0.08091309026468854	0.0413783546091792
855	0.8851762706019947	17.709480554292767	0.9415227211144268	0.1357261633514988	-199	17.832489	34.711876	23.476150061421897	0.0824053452115813	0.1279481341681802	0.10255830053714939
1584	0.0825387549148704	134.7089564134014	0.6416443503198684	0.0723182283202779	-217	35.631786	276.63684	64.65157390322047	0.0169590643274854	0.37337112055460087	0.384009204495217
1155	0.372086793975711	25.17744626252305	0.8740447855149844	0.0983570307308505	-193	24.652983	58.287376	34.89652315432013	0.084375	0.1250064223887697	0.12865738554777648
831	0.2394453123493284	28.88603502420325	0.8246102929707462	0.1012653641774735	-172	32.782856	56.81183	35.92622408098137	0.5920792079207926	0.30314521412937223	0.2902240567951136
855	0.2105656662868835	50.550880857563385	0.7486036458453911	0.1036978108113447	-184	19.545582	89.531654	38.64557102936985	0.5920792079207926	0.28435910198316117	0.2220996326015288
1017	0.5363934639871918	23.113922063796394	0.8483531268017827	0.1203267976558093	-148	22.497755	71.58649	29.388825566567792	0.1513495619644463	0.09311787931641342	0.07026938771486138
2853	0.2849027377595105	42.24466324060356	0.904276021070662	0.0644972296413724	-211	45.131138	73.06276	51.43742026072627	0.046357515518489906	0.09038156600681785	0.09776014986380778
378	0.2949006352150716	23.279226466636462	0.8538943477384189	0.1357210289539786	-103	25.51479	52.069214	25.886299547655856	0.175438596491228	0.17722586980727045	0.12858198782838814
4233	0.118576537689272	93.15050669744394	0.7754358124589614	0.048612454782331	-337	49.15751	187.39307	79.58438198330441	0.2183458115774677	0.09179388833687964	0.0664958047956213
1227	0.1566829040481595	44.41665396571436	0.8486325840873886	0.0740718419167754	-166	37.112816	89.54778	47.7252714875842	0.420096852300242	0.2846096243012814	0.32802733485695795
1779	0.6219777373254338	28.48252098872902	0.8952760093041402	0.0977488303200803	-205	26.283112	60.24269	34.28094131181801	0.05419652906538829	0.09566002421089209	0.06203332617460474
465	0.1947222787236294	34.11940202755042	0.8385613093068485	0.1086646785811139	-169	30.490095	62.53756	32.92289633452957	0.0733137829912024	0.23766561123003968	0.2756822309895479
1437	0.5669973178625934	25.188286393550538	0.9085883206331392	0.1009419688029203	-223	26.681183	47.93984	32.710134787628185	0.05419652906538829	0.0919565957068403	0.05377930926489585
2118	0.3211815182027877	39.57088780833991	0.8635396884653747	0.0769380283545255	-199	35.174183	79.59064	45.15417370873948	0.08531383203750503	0.08023253737313561	0.039801279554273164
1605	0.4869240634891458	30.41325182455356	0.8599400921682463	0.0973550809641219	-166	27.593435	69.1719	35.83392953242619	0.09682964094728803	0.09558562987691732	0.004332790425011977
153	0.7720907604017778	14.90821994525196	0.8317757754214004	0.2500356221867871	-109	9.361358	27.817318	14.424909612878968	1.0	0.6538650376999354	0.9506688518847188
2517	0.19545575373204	65.98017739175806	0.7664945408860065	0.0700143735493848	-202	31.64553	127.96017	55.90169563628434	0.0119521912350598	0.1360384582707302	0.1145044627343956
3282	0.2125895776086882	41.774092797639966	0.8839667947737144	0.0570986881647928	-226	45.121174	108.36119	59.43731365283037	0.3651094759290725	0.1915895515715503	0.1743206824327564
3702	0.1609828367080771	63.57332291243031	0.8225164119919964	0.0533129537356646	-208	45.733944	158.31903	68.41383527782644	0.367073170731707	0.10992310765019632	0.13263587978191876
3606	0.1302794970548947	57.43430827197609	0.8573890276771078	0.0481391834734758	-235	56.52904	138.61679	72.68496970224204	0.03806594448774644	0.11446258294572338	0.028332299908258522
600	0.1941577704587258	32.56862732048448	0.8126572345181644	0.1079441948048556	-139	25.233786	76.954315	34.1990905952447	0.5920792079207926	0.3108970894348777	0.3167234091916987
261	1.0769419882442746	13.290628242276188	0.8807255888934787	0.2256894191110047	-130	12.465332	26.924067	15.092786940997923	0.15587363550928948	0.14304833126989225	0.1420747422441369
978	0.2560690579091955	33.85232291035266	0.7666857948720609	0.1033158770446003	-148	17.392853	85.80657	37.87361597119957	0.5920792079207926	0.3031746211839003	0.2405061158099079
2340	0.3666132895946619	47.683070186476336	0.8285256247182987	0.0804295337918727	-226	40.169445	90.18698	45.01940579671585	0.030378723912986495	0.06383213624418373	0.0589999105974693
2574	0.6715819614737031	30.62085271549011	0.9093422108739035	0.0882494868424544	-235	27.80488	57.222916	37.38365110854348	0.05419652906538829	0.0949495848786129	0.08507126370930758
1644	0.1913220864510907	32.56282954384155	0.8769627240093196	0.0704153172729915	-226	41.951218	85.49287	48.58173050732222	0.3651094759290725	0.1477125192380622	0.08952538131241235
1251	0.4818170357498404	25.844182682212605	0.8528623189350835	0.1065706428688846	-175	26.752798	67.49237	33.006900367034966	0.07466285228603185	0.0981351584927531	0.05117998772870461
591	0.330519115264689	72.48500697113123	0.5993366835342916	0.1710586309358815	-169	24.239126	132.36053	29.26209409923554	0.52901023890785	0.46052729060512293	0.45478344129508524
498	0.3234828335204307	28.095504335403035	0.7703578892796915	0.1392727204037622	-136	18.594397	73.02789	27.961641382569137	0.0878378378378378	0.162109116932165	0.1619399441591293
1917	0.5613246348182801	29.891191783844143	0.871452388462376	0.0961229572108307	-253	26.959	62.60169	35.81380518116555	0.05419652906538829	0.07178496370794475	0.0586420424087726
1677	0.1097194617902613	45.84983555862214	0.9218658088417314	0.0550971975746981	-199	51.60098	92.75245	59.06416073196105	0.43801652892562	0.1989567981565566	0.1311945977933139
765	0.7241732184097273	19.37561307167424	0.897564987510926	0.1371316399614105	-169	17.672363	40.411083	24.373487880677004	0.15587363550928948	0.14993815140552572	0.06848451945929679
1572	0.4531929213569139	33.53185881414683	0.8365944468517398	0.0987495341208711	-220	24.11564	63.92974	36.31376023938475	0.05419652906538829	0.1015219690382832	0.11418090426821616
669	0.310904155925261	42.176697476575626	0.7213257007349209	0.1349715243566333	-139	28.236465	79.671104	30.813972851921136	0.0242825607064018	0.13593664770716918	0.18413899392990218
2172	0.2539562282789382	41.23162690734359	0.8581695546310812	0.0707230877321871	-238	30.928293	87.305954	49.42958204547382	0.463186077643909	0.28482779299679195	0.3366841358739816
945	0.5437902891988229	23.320681757576253	0.9085059064110916	0.1125692723142229	-271	21.22915	51.154003	29.334158951539983	0.05419652906538829	0.10714029522601791	0.06353649826096752
909	0.3580119319127606	27.727007265453853	0.8791818140632784	0.1045054153566784	-217	24.422785	52.909706	32.65154702690954	0.05419652906538829	0.11419094433924025	0.10436521620907839
1749	0.1500312418281948	40.53579043246357	0.9056313048678742	0.0617462422620819	-214	46.257133	75.27308	53.648711503799525	0.0411764705882353	0.33242346812193546	0.33553528930048915
2058	0.6400616529598386	27.506622317627187	0.9133188937940828	0.0928600176908541	-187	30.493027	48.963882	35.37284985581498	0.02866508578602316	0.082769876778113	0.028090384737162213
657	0.5881792879311959	27.558873790295493	0.7643796585011897	0.1600951129585641	-154	17.795376	66.843735	24.51512198638492	0.12286900293492496	0.0899331350306862	0.05031334822436549
1446	0.6512492299646532	26.50269730076148	0.8866246939725487	0.107040385123568	-181	23.755589	50.431908	31.610674935344097	0.08617116290806096	0.10202877804917587	0.11240255540744935
4200	0.2945919248682598	39.47680228475068	0.9040148528483622	0.0572491566744258	-244	45.54003	90.41668	57.96643548405724	0.046357515518489906	0.0624105854746358	0.08861428899415089
2484	0.141271232175088	79.82385295249433	0.7708125916325456	0.0621882236318178	-232	38.832203	159.88873	62.58414199724206	0.03806594448774644	0.15255582323292807	0.057672193565702294
450	0.9872559985550216	15.89844741959246	0.91057147346516	0.1765419743782452	-196	14.789534	28.644703	18.662045112113496	0.0533333333333333	0.10653256693530533	0.07358695219732887
2025	0.4726552396709091	29.235647179166243	0.8703045340869707	0.0888342820377237	-208	31.639673	72.601585	38.80336705269975	0.026131135920706604	0.05677502748378007	0.08418284916477983
